From Date,PM2dot5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Wind Speed
03-11-2018 00:00,168.21,300.08,21.15,37.97,37.87,62.44,7.27,2.07,7.98,0.78
04-11-2018 00:00,124.74,219.25,8.8,34.59,25.58,54.29,6.8,1.71,8.18,0.79
05-11-2018 00:00,466.76,610,15.53,46.47,37.45,63.32,7.1,2.67,8.1,0.56
06-11-2018 00:00,241.74,410.62,19.89,43.33,39.26,52.3,7.17,1.94,8.75,0.7
07-11-2018 00:00,261.76,428.81,30.85,58.42,56.28,55.39,6.73,2.04,10.28,0.47
08-11-2018 00:00,576.54,778.14,94.16,72.11,115.59,62.83,6.48,3.5,10.55,0.18
09-11-2018 00:00,348.39,503.29,68.95,65.96,90.74,65.22,6.74,2.83,8.87,0.19
10-11-2018 00:00,364.88,532.89,96.63,76.07,118.92,75.76,7.64,3.19,10.25,0.21
11-11-2018 00:00,317.71,495.42,63.04,73.41,89.74,75.16,7.47,2.69,7.71,0.23
12-11-2018 00:00,350.38,528.16,50.38,66.49,76.44,75.29,6.71,2.76,7.48,0.28
13-11-2018 00:00,346.78,524.66,77.62,61.43,98.5,66.25,5.63,3.23,9.05,0.43
14-11-2018 00:00,166.51,254.46,28.9,51.58,51.18,57.59,None,2.36,9.29,0.51
15-11-2018 00:00,134.88,218.27,36.69,46.84,54.48,56.6,9.42,1.85,17.43,0.55
16-11-2018 00:00,163.81,280.12,17.77,46.48,39.26,58.57,9.33,1.66,7.42,0.76
17-11-2018 00:00,183.49,321.79,27.93,48.01,48.31,54.72,9.27,1.86,7.34,0.49
18-11-2018 00:00,226.71,388.38,56.4,52.58,74.02,52.22,9.51,2.34,19,0.51
19-11-2018 00:00,216.25,380.04,23.1,48.08,44.61,51.31,9.56,2.04,14.4,0.81
20-11-2018 00:00,272.46,495,44.56,41.48,58.34,50.23,9.9,2.29,10.6,0.4
21-11-2018 00:00,231.88,422.83,32.6,42.12,48.98,48.36,9.36,2.26,7.89,0.39
22-11-2018 00:00,198.67,414.75,94.95,41.38,99.43,51.54,9.95,2.63,8.67,0.19
23-11-2018 00:00,211.41,436.43,78.83,38.68,84.86,53.49,8.35,2.4,12.73,0.59
24-11-2018 00:00,120.75,276.24,22.45,40.01,40.54,52.39,11.18,1.67,7.14,0.6
25-11-2018 00:00,192.96,384.55,47.77,38.63,59.31,50.51,10.4,2.17,7.67,0.36
26-11-2018 00:00,230.68,460.06,96.21,48.45,117.81,46.78,9.89,2.84,8.74,0.34
27-11-2018 00:00,252.78,499.58,119.39,56.6,246.6,46.23,10.68,4.84,7.66,0.38
28-11-2018 00:00,259.21,490.6,108.39,47.88,181.85,44.84,10.84,3.36,9.91,0.25
29-11-2018 00:00,240.25,439.5,117.7,53.27,124.92,43.48,9.52,2.81,7.81,0.35
30-11-2018 00:00,226.68,404.1,63.16,60.87,83.9,48.5,7.73,2.46,6.99,0.43
01-12-2018 00:00,198.58,374.71,63.95,67.82,97.41,54.05,6.24,2.64,8.93,0.36
02-12-2018 00:00,253.79,445.83,67.86,72.63,148.21,57.5,3.17,3.25,20.07,0.27
03-12-2018 00:00,294.05,493.31,68.66,65.02,163.61,61.47,23.51,3.3,20.07,0.26
04-12-2018 00:00,353.51,609,82.06,72.95,217.64,70.46,25.99,4.02,13.64,0.23
05-12-2018 00:00,273.38,475.08,86.61,69,136.04,69.42,25.13,2.87,8.47,0.29
06-12-2018 00:00,286.46,493.79,76.65,73.39,162.35,70.02,21.52,3.32,8.15,0.31
07-12-2018 00:00,278,478.12,65.02,81.53,95.95,71.97,15.36,2.9,15.4,0.45
08-12-2018 00:00,266.12,425.33,57.63,77.27,88.08,66.17,15.86,2.82,22.7,0.28
09-12-2018 00:00,296.83,478.75,67.92,75.34,101.71,65.67,17.29,3.11,31.21,0.24
10-12-2018 00:00,323.62,512.52,66.16,77.28,94.47,60.06,17.63,3.19,19.97,0.44
11-12-2018 00:00,358.79,604.62,95.26,70.06,115.46,62.54,16.25,4.2,39.05,0.26
12-12-2018 00:00,241.96,392.54,35.84,63.12,62.81,55.14,13.18,2.32,16.92,0.65
13-12-2018 00:00,113.83,197,18.7,48.46,41.22,44.65,12.18,1.74,13.92,0.7
14-12-2018 00:00,164.6,280.07,18.51,47.45,40.32,50.71,14.22,1.88,15.23,0.57
15-12-2018 00:00,165.22,312.49,17.69,58.68,45.9,53.99,19.15,1.92,21.41,0.64
16-12-2018 00:00,212.51,370.01,32.27,61.23,58.89,63.61,25.98,2.36,20.98,0.48
17-12-2018 00:00,258.18,465.46,53.24,61.69,76.67,71.89,29.02,2.8,19.74,0.51
18-12-2018 00:00,274.08,471.39,40.25,60.75,65.13,69.28,33.27,2.53,23.98,0.5
19-12-2018 00:00,296.17,510.46,63.1,60.85,83.81,59.86,32.02,3.41,21.42,0.41
20-12-2018 00:00,396.79,657.91,93.33,68.94,123.52,76.01,29.91,3.65,44.34,0.39
21-12-2018 00:00,353,480.15,40.53,55.64,62.65,73.35,26.59,3.27,25.44,0.43
22-12-2018 00:00,398.29,656,56.19,55.25,75.09,55.92,35.23,3.55,23.16,0.27
23-12-2018 00:00,464.8,699.19,92.46,57.78,106.8,74.57,21.02,4.4,19.45,0.26
24-12-2018 00:00,451.42,740.16,95.74,63.1,118.38,75.84,22.67,4.19,22.14,0.39
25-12-2018 00:00,315.94,493.84,16.73,82.1,57.29,80.61,20.41,2.49,20.64,0.57
26-12-2018 00:00,415.03,427.34,22.51,90.99,126.4,77.28,22.04,1.76,26.32,0.36
27-12-2018 00:00,373.51,592.76,52.46,100.75,108.23,75.04,24.33,3.42,18.74,0.49
28-12-2018 00:00,330.4,514.36,29.16,75.24,62.07,76.58,22.02,2.7,17.68,0.57
29-12-2018 00:00,403.3,451.67,50.01,81.73,108.32,67.18,25.61,2.91,21.32,0.42
30-12-2018 00:00,501.96,637.51,115.59,94.82,152.69,79.55,30,3.21,35.78,0.28
31-12-2018 00:00,354.05,580.84,67.68,74.98,94.91,79.29,17.16,2.56,20.8,0.37
01-01-2019 00:00,407.94,570.86,65.11,101.13,146.55,73.49,23.84,3.04,20.63,0.31
02-01-2019 00:00,465.07,631.64,89.8,117.33,176.84,85.19,22.92,3.69,21.33,0.4
03-01-2019 00:00,437.71,605.65,37.79,90.99,108.14,98.9,19.09,3.15,19.14,0.47
04-01-2019 00:00,313.42,510.71,38.95,73.05,70.53,77.68,13.03,3.11,10.26,0.44
05-01-2019 00:00,295.88,502.12,62.66,78.75,89.64,72.41,17.26,3.15,21.27,0.72
06-01-2019 00:00,203.73,326.18,17.01,64.39,45.84,74.1,16.91,2.29,23.98,0.52
07-01-2019 00:00,247.04,412.22,30.85,69.92,61.79,79.42,19.55,2.67,16.97,0.56
08-01-2019 00:00,192,320.94,18.2,64.26,48.56,59.92,19.74,2.18,15.42,0.6
09-01-2019 00:00,193.83,316.17,21.64,66.68,51.07,44.37,21.94,1.79,18.98,0.73
10-01-2019 00:00,246.15,342.54,33.98,78.83,88.85,43.82,24.06,3.66,30.69,0.5
11-01-2019 00:00,354.95,467.82,98.07,92.27,161.61,63.06,19.72,2.4,29.9,0.24
12-01-2019 00:00,282.14,527.16,92.92,103.94,142.85,71.86,18.1,3.59,33.2,0.39
13-01-2019 00:00,259.42,473.97,41.08,82.09,88.33,93.6,21.2,3.73,34.34,0.63
14-01-2019 00:00,115.17,240.25,10.4,60.56,40.13,57,19.64,1.5,37.63,0.86
15-01-2019 00:00,160.16,303.49,31.39,72.9,64.37,54.94,22.65,2.06,31.16,0.62
16-01-2019 00:00,300.47,535.17,87.47,106.9,178.38,82.85,26.93,3.91,23.01,0.35
17-01-2019 00:00,355.28,589.81,71.75,106.31,124.86,98.93,23.69,3.26,26.56,0.46
18-01-2019 00:00,280.64,474.22,58.16,90.85,86.83,82.55,24.02,2.71,26.35,0.44
19-01-2019 00:00,406.3,479.68,107.82,99.13,141.69,91.19,29.11,3.85,30.97,0.27
20-01-2019 00:00,403.28,653.6,124.08,143.46,263.53,105.91,24.74,6.15,39.48,0.25
21-01-2019 00:00,216.21,379.44,71.36,79.94,103.59,82.72,24.12,1.69,50.86,1.25
22-01-2019 00:00,62.65,96.99,9.43,51.72,32.35,45.62,11.63,1.47,27.93,1.01
23-01-2019 00:00,177.95,314.25,57.09,68.05,82.23,62.49,20.4,2.61,22.04,0.33
24-01-2019 00:00,119.64,223.95,20.84,55.01,43.13,60.87,17.04,1.69,25.18,0.66
25-01-2019 00:00,106.6,191.76,10.76,60.29,38.56,51.61,18.53,1.68,25.02,0.76
26-01-2019 00:00,136.73,243.48,5.29,55.16,31.78,54.94,20.25,1.59,31.84,0.8
27-01-2019 00:00,171.6,298.72,11.52,66.61,43.87,54.39,22.89,1.81,None,0.69
28-01-2019 00:00,157.04,283.38,18.02,68.36,48.03,51.48,22.61,1.81,26.69,0.76
29-01-2019 00:00,184.64,330.45,29.11,71.59,55.51,53.49,27.39,2.11,22.65,0.65
30-01-2019 00:00,275.21,432,62.04,86.54,96.19,62.2,32.22,3.03,23.8,0.41
31-01-2019 00:00,194.12,366.21,56.69,76.84,79.98,66.58,27.11,2.23,36.64,0.91
01-02-2019 00:00,196.5,339.54,18.26,69.16,51.64,76.11,21.21,2.05,26.59,0.71
02-02-2019 00:00,194.01,324.44,15.53,49.19,35.4,63.67,11.69,1.96,25.69,0.71
03-02-2019 00:00,158.94,279.76,22.92,47.53,43.96,58.24,12.03,2.12,23.97,0.56
04-02-2019 00:00,223.44,415.45,45.75,70.52,98.1,50.85,16.54,3.11,32.95,0.4
05-02-2019 00:00,272.35,505.79,91.51,91.26,155.97,65.98,24.98,3.55,35.49,0.45
06-02-2019 00:00,166.59,314.17,50.62,65.91,78.28,68.05,16.63,2.33,32.74,1.02
07-02-2019 00:00,63.04,117.42,10.12,38.86,28.92,45.68,11.77,1.42,31.2,1.71
08-02-2019 00:00,98.12,198.5,34.71,54.44,57.26,42.24,15.32,1.69,25.94,0.66
09-02-2019 00:00,122.74,236.63,18.84,53.11,43.61,43.37,17.16,1.7,32.08,0.78
10-02-2019 00:00,183.51,332.18,32.74,64.78,61.15,49.19,24.25,1.98,32.09,0.46
11-02-2019 00:00,225.98,406.57,64.11,71.53,90.33,67.41,23.68,2.53,34.44,0.38
12-02-2019 00:00,239,425.38,52.92,71.24,80.35,71.15,27.06,2.41,41.14,0.33
13-02-2019 00:00,209.29,388.92,70.71,93.1,110.95,68.6,21.48,3.17,40.39,0.3
14-02-2019 00:00,153.58,252.38,23.45,57.08,49.62,61.6,14.73,1.75,34.99,1.19
15-02-2019 00:00,148.54,236.06,19.23,48.54,41.75,60.47,15.06,1.82,17.66,0.63
16-02-2019 00:00,128.25,209.5,11.28,38.75,29.81,52.8,12.72,1.67,14.55,0.74
17-02-2019 00:00,130.38,227.04,17.43,50.44,41.1,49.39,16.66,1.86,27.74,0.67
18-02-2019 00:00,118.63,224.25,23.32,67.84,55.08,46.36,18.77,1.83,27.63,0.88
19-02-2019 00:00,144.03,261,33.73,70.38,65.24,61.65,16.31,2.15,40.63,0.43
20-02-2019 00:00,99.15,182.18,34.13,54.45,56.81,53.36,15.61,2.08,13.19,0.58
21-02-2019 00:00,95.68,213.22,55.82,52.02,74.81,49.05,20.36,2.36,38.96,0.83
22-02-2019 00:00,95.38,187.88,15.71,38.72,33.42,52.86,16.42,1.39,27.54,1.26
23-02-2019 00:00,91.54,184,9.43,45.89,32.1,38.03,18.56,1.55,39.36,1.23
24-02-2019 00:00,118.29,213.58,11.4,54.48,38.31,39.07,21.31,1.58,40.4,0.72
25-02-2019 00:00,94.01,181.65,21.4,58.07,48.39,45.84,19.85,1.5,44.07,0.49
26-02-2019 00:00,65.01,135.88,26.28,51.54,48.94,39.32,17.31,1.62,33.03,0.61
27-02-2019 00:00,63.95,115,14.71,38.92,32.69,34.73,12.8,1.61,14.61,0.69
28-02-2019 00:00,129.46,241.46,40.51,49.92,59.68,42.52,21.58,1.64,30.19,0.85
01-03-2019 00:00,124.64,244.72,28.98,53.15,51.9,40.52,18.77,1.55,30.78,0.74
02-03-2019 00:00,118.3,212.67,34.73,65.71,63.26,53.23,19.61,1.51,10.54,0.34
03-03-2019 00:00,69.42,125.86,21.12,42.14,39.67,39.55,15.93,1.56,27.84,0.65
04-03-2019 00:00,104.52,198.49,32.78,38.07,46.98,47.28,16.46,1.56,29.56,0.84
05-03-2019 00:00,95.38,247.48,14.92,44.54,35.84,41.1,18.48,1.48,26.95,0.91
06-03-2019 00:00,108.26,225.37,28.24,55.66,52.42,40.45,18.75,1.65,30.92,0.82
07-03-2019 00:00,138.87,288.24,37.92,61.79,63.79,44.73,23.41,1.88,35.33,0.52
08-03-2019 00:00,101.88,209.42,24.1,54.79,48.97,47.18,21.66,1.51,35.2,0.73
09-03-2019 00:00,95.58,210.83,16.6,49.88,40.08,46.91,23.06,1.34,29.04,1.18
10-03-2019 00:00,105,220.07,12.69,56.98,40.9,37.57,22.31,1.76,43.92,0.76
11-03-2019 00:00,98.12,236.09,20.44,64.34,50.83,38.99,18.75,1.54,36.65,1.17
12-03-2019 00:00,69.45,148.18,10.7,42.9,31.64,43.05,15.89,1.42,26.32,0.95
13-03-2019 00:00,111.25,248.03,20.98,59.53,49.05,45.79,25.01,1.64,22.14,0.5
14-03-2019 00:00,113.73,232.41,35,51.32,55.64,54.25,21.37,1.74,16.63,0.85
15-03-2019 00:00,96.69,210.02,27.07,45.72,46.55,47.35,24.96,1.57,31.62,1.07
16-03-2019 00:00,89.38,203.58,9.79,47.64,33.34,38.6,21.57,1.49,52.44,1.06
17-03-2019 00:00,126.08,272.12,16.28,55.44,42.76,42.41,28.44,1.83,47.09,0.73
18-03-2019 00:00,132.45,289.61,17,57.14,44.4,45.66,34.39,1.53,53.99,0.63
19-03-2019 00:00,140.79,317.21,33.43,62.26,60.37,43.67,29.13,2,46.32,0.62
20-03-2019 00:00,128.17,306.5,33.2,61.78,59.97,44.92,29.41,1.89,58.56,0.76
21-03-2019 00:00,115.71,216.67,7.29,33.29,23.65,54.22,25.85,1.75,49.11,0.7
22-03-2019 00:00,61.42,155.54,4.54,33.34,21.44,38.63,22.84,1.16,58.2,1.33
23-03-2019 00:00,78.75,185.58,4.4,37.16,23.34,34.75,23.94,1.47,64.92,1.33
24-03-2019 00:00,84.58,190.71,8.27,39,27.5,35.69,25.98,1.3,43.83,1.05
25-03-2019 00:00,85.21,182.5,8.43,36.45,26.28,40.14,23.85,1.51,38.06,1.05
26-03-2019 00:00,104.04,229.42,9.87,42.43,30.6,41.75,30.25,1.45,50.56,0.95
27-03-2019 00:00,123.42,276.83,22.11,53.14,46.53,40.09,31.87,1.92,52.28,0.64
28-03-2019 00:00,151.71,328.67,40.56,61.58,66.17,42.39,46.66,2.19,61.7,0.36
29-03-2019 00:00,153.08,328.83,49.17,65.21,90.59,62.7,27.36,2.27,58.88,0.45
30-03-2019 00:00,114.25,250.17,18.58,53.5,43.59,64.29,30.82,1.83,53.64,0.46
31-03-2019 00:00,89.17,221.88,6.34,38.51,25.55,43.7,25.31,1.65,59.01,1.02
01-04-2019 00:00,91.88,230.62,6.69,44.86,29.31,36.56,26.7,None,62.66,0.95
02-04-2019 00:00,138.66,307.42,9.46,61.98,40.68,28.2,30.84,1.77,78.85,0.65
03-04-2019 00:00,116.18,257.53,17.26,58,44.96,37.12,30.23,1.8,59.97,0.46
04-04-2019 00:00,135.36,280.01,22.96,65.05,53.35,43.31,42.3,2.04,55.56,0.4
05-04-2019 00:00,148.88,325.21,47.35,67.34,76.85,54.3,45.03,2.44,36.72,0.49
06-04-2019 00:00,145.54,346.21,21.75,53.41,46.13,49.2,34.02,1.89,54.13,0.54
07-04-2019 00:00,240.08,400.09,15,42.9,35.05,70.98,30.43,1.89,54.71,1.01
08-04-2019 00:00,127.83,302.92,15.6,52.73,40.86,53.83,21.91,1.61,45.7,0.45
09-04-2019 00:00,126.65,270.03,28.53,59.46,54.62,47.87,30.7,1.97,50.4,0.41
10-04-2019 00:00,131,290.83,31.86,54.99,55.29,54.99,28.59,1.86,57.66,0.56
11-04-2019 00:00,93,219.42,18.96,56.9,45.55,50.76,26.91,1.61,49.66,0.59
12-04-2019 00:00,91.08,235.58,10.87,47.23,33.99,53.76,21.84,1.51,51.41,0.75
13-04-2019 00:00,72.17,186.79,10.84,45.69,33.13,49.37,22.51,1.38,48.2,0.97
14-04-2019 00:00,88.54,220.12,11.92,44.27,33.27,47.34,24.23,1.51,42.56,0.84
15-04-2019 00:00,81.79,218.12,33.31,52.69,55.21,48.54,26.81,2,41.65,0.73
16-04-2019 00:00,91.83,173.22,8.29,36.11,25.96,44.61,15.66,1.17,51.56,1.33
17-04-2019 00:00,33.92,76.92,6.63,35.04,24.07,30.09,15.52,1.22,56.56,1.19
18-04-2019 00:00,51.5,121.08,11.24,42.97,32.03,29.62,18.39,1.49,64.37,0.47
19-04-2019 00:00,89.17,206.46,18.17,53.98,43.51,40.86,29.3,1.62,54.5,0.5
20-04-2019 00:00,91.75,240,21.26,59.9,49.26,36.63,36.41,2.17,70.8,0.35
21-04-2019 00:00,113.4,300,33.08,62.54,60.24,40.6,30.53,1.95,59.77,0.38
22-04-2019 00:00,107.02,278.65,25.65,57.12,51.31,52.96,32.95,2.18,60.06,0.42
23-04-2019 00:00,119.45,331.92,46.54,68.13,74.18,53.87,32.77,2.11,66.58,0.46
24-04-2019 00:00,107.45,310.15,7.13,50.04,32.41,57.21,23.35,1.77,75.33,0.82
25-04-2019 00:00,100.25,292.96,9.69,39.92,29.15,60.57,22.17,1.49,66.92,0.75
26-04-2019 00:00,115.55,319.62,23.55,49.35,45.45,48.28,30.55,1.73,52.31,0.64
27-04-2019 00:00,125.92,378.33,10.1,44.58,31.94,45.78,25.72,1.41,57.09,1.05
28-04-2019 00:00,116.92,348.67,13.11,49.14,36.85,41.92,24.4,1.44,53.39,0.88
29-04-2019 00:00,110.12,313,22.13,56.93,48.32,41.33,30.7,1.66,52.8,0.52
30-04-2019 00:00,105.87,322.96,20.08,65.29,51.1,44.2,33.89,1.69,71.77,0.78
01-05-2019 00:00,124.21,331.92,30.21,60.26,56.83,46.24,31.49,2.12,69.04,0.39
02-05-2019 00:00,94.92,279.46,11.45,36.84,28.98,48.13,19.71,1.24,85.19,0.88
03-05-2019 00:00,53.14,143.25,12.69,41.41,32.38,37.98,20.42,1.31,83.9,0.57
04-05-2019 00:00,90.67,252.2,15.98,49.83,39.54,45.92,32.38,1.38,67.17,0.66
05-05-2019 00:00,57.5,279.98,33.6,53.33,55.8,29.72,21.67,2.32,82.68,0.81
06-05-2019 00:00,147.67,368.67,51.38,62.85,79.69,37,35.16,2.08,68.39,0.55
07-05-2019 00:00,165.45,449.22,58.1,62.47,93.49,41.84,31.42,2.5,43.67,0.49
08-05-2019 00:00,142.53,471.69,46.56,55.23,87.48,41.52,34.54,1.9,61.6,0.57
09-05-2019 00:00,139.36,449.78,27.83,56.75,52.88,39.09,32.97,2.01,57.58,0.55
10-05-2019 00:00,110.85,362.7,8.18,36.88,26.33,28.87,22.45,1.37,63.18,0.65
11-05-2019 00:00,101.15,317.81,9.98,45.3,32.5,38.27,28.48,1.89,71.82,0.66
12-05-2019 00:00,199.29,458.94,7.7,41.65,28.42,42.12,27.26,1.77,75.5,0.69
13-05-2019 00:00,106.79,364.29,13.59,42.28,33.55,50.57,44.54,1.74,77.95,0.68
14-05-2019 00:00,52.5,151.17,8.95,41.22,29.22,54.65,19.43,1.5,69.1,0.48
15-05-2019 00:00,75.42,240.09,29.15,55.68,53.36,59.76,29.75,2.08,46.13,0.66
16-05-2019 00:00,90.75,262.09,32.53,52.79,54.65,57.94,21.63,2.12,52.5,0.63
17-05-2019 00:00,120.88,306.54,40.84,40.4,54.99,64.04,17.13,1.81,53.61,0.6
18-05-2019 00:00,53.58,126.38,8.32,36.02,25.94,50.66,15.86,1.56,56.15,0.58
19-05-2019 00:00,82.17,201.75,12.88,46.49,35.24,44.44,26.51,1.82,79.97,0.53
20-05-2019 00:00,86.85,277.04,26.53,50.36,48.96,46.75,28.9,1.9,70.47,0.57
21-05-2019 00:00,75.77,229.45,11.05,43.71,32.22,34.84,30.46,1.51,75.87,0.58
22-05-2019 00:00,104.99,274.47,31.82,51.32,62.86,40.33,28.03,2.21,49.88,0.36
23-05-2019 00:00,95.29,312.08,32.53,52.65,54.72,54.89,33.99,1.57,68.19,0.42
24-05-2019 00:00,57.33,145.79,16.02,39.08,34,59.72,18.09,1.8,31.24,0.89
25-05-2019 00:00,57.71,159.55,6.36,34.55,23.57,40.01,19.6,1.36,63.79,0.87
26-05-2019 00:00,63.86,189.67,10.45,45.62,32.78,33.48,26.4,1.76,70.48,0.73
27-05-2019 00:00,95.02,228.22,24.97,66.12,55.52,35.59,28.34,1.76,66.54,0.55
28-05-2019 00:00,74.13,227.79,32.85,78.07,63.02,26.57,26.16,1.92,71.4,0.65
29-05-2019 00:00,100.08,263.62,28.15,81.34,68.36,35.23,32.96,2.64,74.11,0.47
30-05-2019 00:00,129.94,304.51,56.48,80.45,94.08,37.31,35.54,2.43,60.29,0.5
31-05-2019 00:00,94.04,357.89,37.47,72.86,76.83,42.23,29.44,2.24,68.24,0.46
01-06-2019 00:00,109.6,310.97,41.15,74.61,88.35,69.27,32.5,1.7,61.69,0.61
02-06-2019 00:00,72.76,223.06,1.7,43.15,24.16,61.99,24.08,1.29,64.4,1.07
03-06-2019 00:00,54.16,309.65,2.48,42.94,24.65,45.52,21.42,1.06,79.98,1.58
04-06-2019 00:00,48.83,173.17,2.65,43.32,25.12,33.02,24.02,1.42,88.77,1.14
05-06-2019 00:00,75.75,217.5,9.42,49.85,34.2,43.38,24.13,1.64,78.15,0.64
06-06-2019 00:00,80.66,240.31,14.74,43.42,33.8,42.25,24.69,1.35,74.64,0.71
07-06-2019 00:00,56.58,149.5,2.33,33.95,19.75,35.06,22.76,1.33,84.27,0.71
08-06-2019 00:00,72.71,198.18,18.15,63.35,46.97,35.86,19.13,2.1,57.02,0.59
09-06-2019 00:00,123.54,290.72,57.74,60.06,74.38,None,35.48,2.17,64.25,0.3
10-06-2019 00:00,96.24,273.07,56.81,69.66,91.74,27.06,24.78,3.32,41.4,0.55
11-06-2019 00:00,110.25,438.32,44.19,52.19,65.99,23.53,24.45,2.66,22.62,0.56
12-06-2019 00:00,59.96,226.17,7.91,33.15,23.59,23.46,18.06,1.29,62.86,1.44
13-06-2019 00:00,65,190.17,5.54,39.57,25.02,23.88,19.77,1.82,56.61,0.5
14-06-2019 00:00,79.04,215.21,6.32,45.98,29.49,19.01,23.65,1.23,73.85,0.75
15-06-2019 00:00,125.8,317.18,11.56,52.68,37.33,17.39,30.11,1.22,72.86,0.72
16-06-2019 00:00,63.42,167.25,2.55,25.46,15.62,23.94,15.42,1.45,37.14,0.91
17-06-2019 00:00,53.46,143.46,3.93,29.96,19.14,22.05,17.48,1.12,50.45,0.84
18-06-2019 00:00,41,96.04,6.1,41.22,26.9,20.52,13.8,1.35,53.28,0.88
19-06-2019 00:00,85.21,210.12,7.94,36.63,25.67,26.79,22.88,1.19,63.79,0.6
20-06-2019 00:00,49.27,134.11,5.33,36.45,23.48,21.45,15.84,1.35,63.22,0.62
21-06-2019 00:00,75.91,196.11,4.85,52.54,31.84,25.77,18.78,1.68,66.17,0.49
22-06-2019 00:00,82.75,200.72,10.09,47.91,33.32,28.4,28.05,1.44,91.42,0.56
23-06-2019 00:00,41.39,128.78,2.04,24.98,14.78,27.34,19.17,1.15,73.38,1.16
24-06-2019 00:00,26.45,81.65,3.85,28.15,18.11,21.85,17.6,1.21,33.5,1.06
25-06-2019 00:00,51.07,116.55,4.1,31.66,19.89,19.89,20.24,1.3,53.76,0.41
26-06-2019 00:00,82.91,175.5,7.27,39.19,26.58,25.25,22.81,1.67,38.32,0.66
27-06-2019 00:00,82.79,257.36,7.52,49.81,32.58,25.79,27.23,1.49,43.32,0.73
28-06-2019 00:00,84.05,246.53,11.11,43.15,32.12,23.08,22.56,1.52,36.13,0.72
29-06-2019 00:00,92.51,292.76,10.86,42.38,31.53,20.38,20.66,1.56,35.5,0.62
30-06-2019 00:00,89.46,263.72,19.84,37.36,36.04,24.92,17.53,1.4,34.39,0.74
01-07-2019 00:00,68.2,174.47,3.84,30.86,19.5,25.05,17.7,1.13,70.05,0.39
02-07-2019 00:00,86.29,212.78,3.34,29.52,18.42,22.15,19.41,1.12,62.46,0.64
03-07-2019 00:00,43.17,123.42,4.12,33.05,20.87,27.66,16.92,1.2,42.32,1.05
04-07-2019 00:00,34.75,83.75,7.5,32.37,23.33,23.23,12.55,1.12,15.72,0.9
05-07-2019 00:00,50.26,108.11,15.74,38.76,33.46,35.22,17.17,1.54,13.65,0.83
06-07-2019 00:00,33.28,85.07,11.26,36.52,28.46,25.3,14.86,1.29,30.19,0.84
07-07-2019 00:00,39.35,93.79,3.94,29.58,18.94,21.73,15.16,1.3,31.97,0.48
08-07-2019 00:00,62.64,150.42,6.86,40.91,27.36,22.09,16.2,1.44,30.18,0.56
09-07-2019 00:00,52.7,119.25,8.23,34.62,25.13,34.13,13.05,1.32,13.04,0.51
10-07-2019 00:00,115.64,298.15,10.78,33.19,26.44,48.81,11.87,1.22,9.79,0.57
11-07-2019 00:00,114.92,311.7,9.59,27.25,22.32,69.34,12.21,1.36,7.01,0.59
12-07-2019 00:00,107.65,380.46,10.92,27.46,23.51,52.6,13.39,1.37,7.86,0.62
13-07-2019 00:00,84.09,257.92,7.34,24.69,19.07,41.68,12.55,1.19,10.83,0.65
14-07-2019 00:00,92.12,243.25,5.66,24.63,17.7,30.99,13.03,0.93,10.93,0.61
15-07-2019 00:00,43.58,111.71,6.97,29.53,21.39,43.28,12.49,1.4,14.33,0.78
16-07-2019 00:00,30.92,58.88,4.97,25.44,17.58,40.04,11.61,1.05,10.45,0.67
17-07-2019 00:00,34.98,61.51,7.57,32.59,23.5,44.05,11.17,1.22,17.38,0.47
18-07-2019 00:00,48.96,104.53,12.31,48.17,35.55,35.86,11.69,2.04,27.64,0.41
19-07-2019 00:00,68.58,160.92,31.7,45.93,49.96,38.19,14.29,1.61,65.8,0.38
20-07-2019 00:00,51.29,117.17,8.31,43.71,30,48.23,12.88,1.43,21.67,0.48
21-07-2019 00:00,49.21,107.28,19.88,40.65,37.84,48.02,12.55,1.77,44.75,0.57
22-07-2019 00:00,62.54,119.96,26.55,35.9,40.89,54.54,12.57,1.89,35.82,0.44
23-07-2019 00:00,78.29,151.17,22.29,43.35,41.04,60.02,13.63,2.14,23.79,0.32
24-07-2019 00:00,66.74,155.48,27.42,42.65,44.08,60.2,13.47,1.96,34.16,0.49
25-07-2019 00:00,23.62,69,6.26,31.2,21.71,44.25,11.9,1.2,16.98,0.61
26-07-2019 00:00,31.31,67.04,7.99,26.59,20.64,39.13,13.01,1.03,31.96,0.62
27-07-2019 00:00,25.12,50.76,7.59,27.91,20.89,30.65,12.54,1.11,36.17,0.8
28-07-2019 00:00,26.38,60.17,8.63,24.4,20.01,39.12,14.45,1,41.46,1.05
29-07-2019 00:00,29.88,74.5,10.31,25.15,21.77,44.14,15.01,1.13,28.12,0.92
30-07-2019 00:00,37.38,89.5,9.52,25.14,21.11,46.65,14.64,1.03,15.62,0.67
31-07-2019 00:00,38.17,83.08,8.75,27.79,21.92,42.83,13.95,1.14,25.38,0.63
01-08-2019 00:00,42.25,102.33,10.3,31.87,25.33,42.85,14.45,1.15,28.08,0.8
02-08-2019 00:00,33.83,83.67,6.45,28.57,20.47,42.81,13.2,1.06,17.73,0.66
03-08-2019 00:00,41.5,89.21,11.64,30.34,25.52,44.21,13.14,1.24,18.62,0.57
04-08-2019 00:00,45.46,96.42,10.97,30.48,25.17,43.96,14.76,1.31,16.02,0.49
